patch_id,window_end_date,ar1
1,2015-11-01,0.7241112004896754
1,2015-12-01,0.7283108007320921
1,2016-01-01,0.7290494074201898
1,2016-02-01,0.7293182723741629
1,2016-03-01,0.7180917666890774
1,2016-04-01,0.7128158123092972
1,2016-05-01,0.7420878035032199
1,2016-06-01,0.7489216394195978
1,2016-07-01,0.7546983042377746
1,2016-08-01,0.7471658956087092
1,2016-09-01,0.746878392417116
1,2016-10-01,0.7510278331274559
1,2016-11-01,0.7615788307019329
1,2016-12-01,0.7570423757523757
1,2017-01-01,0.7573491067439755
1,2017-02-01,0.7486663244140499
1,2017-03-01,0.7494987758311837
1,2017-04-01,0.7403765253184713
1,2017-05-01,0.7242474233759697
1,2017-06-01,0.7315395772241082
1,2017-07-01,0.7452264636866568
1,2017-08-01,0.7446166747394645
1,2017-09-01,0.7368723039710274
1,2017-10-01,0.7332704980994504
1,2017-11-01,0.7308846243256281
1,2017-12-01,0.7234483648497663
1,2018-01-01,0.716889518672972
1,2018-02-01,0.7308187563224303
1,2018-03-01,0.7402315486401947
1,2018-04-01,0.7383594610170828
1,2018-05-01,0.7383816973455721
1,2018-06-01,0.7415985245848916
1,2018-07-01,0.7410466661735067
1,2018-08-01,0.7402452544674516
1,2018-09-01,0.725763807268985
1,2018-10-01,0.7187376329507783
1,2018-11-01,0.7090274293714354
1,2018-12-01,0.6985490726830164
2,2007-12-01,0.4748789039530812
2,2008-01-01,0.4418930409931317
2,2008-02-01,0.42873749263778643
2,2008-03-01,0.4158011945447433
2,2008-04-01,0.3894444264240446
2,2008-05-01,0.3643970524362514
2,2008-06-01,0.3603430684615558
2,2008-07-01,0.35543912619658913
2,2008-08-01,0.34993719409066876
2,2008-09-01,0.3627136881575359
2,2008-10-01,0.3850208748085142
2,2008-11-01,0.42866908763438377
2,2008-12-01,0.469713746935974
2,2009-01-01,0.5044547559967136
2,2009-02-01,0.5164413786725671
2,2009-03-01,0.5281576792994843
2,2009-04-01,0.5409084633994907
2,2009-05-01,0.5384716113750901
2,2009-06-01,0.531976495746836
2,2009-07-01,0.5281901815930954
2,2009-08-01,0.5258588292470242
2,2009-09-01,0.5269707086752996
2,2009-10-01,0.53107925517632
2,2009-11-01,0.5325184267506943
2,2009-12-01,0.5337383720454822
2,2010-01-01,0.548019739458434
2,2010-02-01,0.5446007531512883
2,2010-03-01,0.5792856561544303
2,2010-04-01,0.5921472538016594
2,2010-05-01,0.6051842024989851
2,2010-06-01,0.6071052214970223
2,2010-07-01,0.6204680958144227
2,2010-08-01,0.6050206551626419
2,2010-09-01,0.6052568933938698
2,2010-10-01,0.6320615465804491
2,2010-11-01,0.5870118002364114
2,2010-12-01,0.5864272037925747
2,2011-01-01,0.5856944415699977
2,2011-02-01,0.5839127943906385
2,2011-03-01,0.6035456855084932
2,2011-04-01,0.5982943762501359
2,2011-05-01,0.5963045789115348
2,2011-06-01,0.6016454792561334
2,2011-07-01,0.6105704410542219
2,2011-08-01,0.6056143789827946
2,2011-09-01,0.59746579950931
2,2011-10-01,0.6239292839824182
2,2011-11-01,0.6324341214328653
2,2011-12-01,0.6287437925935409
2,2012-01-01,0.6176963408364811
2,2012-02-01,0.6322471174802023
2,2012-03-01,0.6291093365978789
2,2012-04-01,0.6287291803814997
2,2012-05-01,0.6235511616355334
2,2012-06-01,0.6161406929741103
2,2012-07-01,0.5948286659224469
2,2012-08-01,0.5803345387156263
2,2012-09-01,0.5685903527210561
2,2012-10-01,0.5745810395742531
2,2012-11-01,0.5456197054043986
2,2012-12-01,0.5847799503805045
2,2013-01-01,0.6067219970181724
2,2013-02-01,0.6308251657644867
2,2013-03-01,0.6621754996309197
2,2013-04-01,0.6247560007984547
2,2013-05-01,0.6024313915179429
2,2013-06-01,0.5939402275712783
2,2013-07-01,0.6017905773498324
2,2013-08-01,0.6170351472575589
2,2013-09-01,0.6380878635738266
2,2013-10-01,0.6619701052941181
2,2013-11-01,0.6431294333055074
2,2013-12-01,0.6342625893584636
2,2014-01-01,0.6526084773958145
2,2014-02-01,0.6627077776505116
2,2014-03-01,0.6750819188849403
2,2014-04-01,0.7018737250466954
2,2014-05-01,0.7097033750647554
2,2014-06-01,0.7164434129157724
2,2014-07-01,0.7289716994175788
2,2014-08-01,0.7319563446067568
2,2014-09-01,0.7354003087580464
2,2014-10-01,0.7444713935720083
2,2014-11-01,0.7480689627780659
2,2014-12-01,0.7473003953087087
2,2015-01-01,0.7791663426201454
2,2015-02-01,0.7836872523322485
2,2015-03-01,0.794701338635584
2,2015-04-01,0.7719337014755916
2,2015-05-01,0.8207672682943112
2,2015-06-01,0.8493858782365489
2,2015-07-01,0.8849235011061957
2,2015-08-01,0.9017967651243902
2,2015-09-01,0.9007144240235412
2,2015-10-01,0.9002745623235102
2,2015-11-01,0.898342702193433
2,2015-12-01,0.9048442847934965
2,2016-01-01,0.9107788793899111
2,2016-02-01,0.915369487779898
2,2016-03-01,0.9201808159575259
2,2016-04-01,0.9197504589050913
2,2016-05-01,0.9226700647059809
2,2016-06-01,0.9217745681803324
2,2016-07-01,0.921880021794599
2,2016-08-01,0.9219687731801058
2,2016-09-01,0.9236584405310809
2,2016-10-01,0.9238087989854674
2,2016-11-01,0.9247159924948994
2,2016-12-01,0.9204409240226221
2,2017-01-01,0.9222928706030211
2,2017-02-01,0.9237383487053918
2,2017-03-01,0.918517222220165
2,2017-04-01,0.9061541471732585
2,2017-05-01,0.8943927524944614
2,2017-06-01,0.8903127013080775
2,2017-07-01,0.8849997624901675
2,2017-08-01,0.8794554750930924
2,2017-09-01,0.8735101972560432
2,2017-10-01,0.8700541810891113
2,2017-11-01,0.8663238475462708
2,2017-12-01,0.8626982090176143
2,2018-01-01,0.8576405965813931
2,2018-02-01,0.8448359477510401
2,2018-03-01,0.837402672362371
2,2018-04-01,0.8258401245244608
2,2018-05-01,0.818381032851359
2,2018-06-01,0.8087849617112347
2,2018-07-01,0.8018938042869477
2,2018-08-01,0.7923150688356203
2,2018-09-01,0.7918615585151909
2,2018-10-01,0.8010942597589852
2,2018-11-01,0.8020178170386434
2,2018-12-01,0.7948579603894907
3,2007-12-01,0.43480704672495707
3,2008-01-01,0.43073034694822915
3,2008-02-01,0.425100259228718
3,2008-03-01,0.43527606879660247
3,2008-04-01,0.4331606232821565
3,2008-05-01,0.4002974656472689
3,2008-06-01,0.39456297441334137
3,2008-07-01,0.3889520216121895
3,2008-08-01,0.38902579703646667
3,2008-09-01,0.3724702819895838
3,2008-10-01,0.36105088057112156
3,2008-11-01,0.3449868118088173
3,2008-12-01,0.4172065011284687
3,2009-01-01,0.4487635388590771
3,2009-02-01,0.47038738755672993
3,2009-03-01,0.48478464923159925
3,2009-04-01,0.48313193624904976
3,2009-05-01,0.4850118377041315
3,2009-06-01,0.4830846401332715
3,2009-07-01,0.48477724383222776
3,2009-08-01,0.4895330563591338
3,2009-09-01,0.4960363346807612
3,2009-10-01,0.49943597922633254
3,2009-11-01,0.4997669688063868
3,2009-12-01,0.4646637463549894
3,2010-01-01,0.40665113190583596
3,2010-02-01,0.4554606245804296
3,2010-03-01,0.4983067132100103
3,2010-04-01,0.49385393597832605
3,2010-05-01,0.494784193791979
3,2010-06-01,0.48570927232743705
3,2010-07-01,0.4664713379324137
3,2010-08-01,0.4336728248424055
3,2010-09-01,0.4349914416719708
3,2010-10-01,0.42647500584186876
3,2010-11-01,0.37054888219574156
3,2010-12-01,0.36033691361897136
3,2011-01-01,0.3551509791174472
3,2011-02-01,0.3783317832115193
3,2011-03-01,0.3872393372823656
3,2011-04-01,0.3778983468263098
3,2011-05-01,0.36798646524209017
3,2011-06-01,0.3611882715396402
3,2011-07-01,0.35401537869722466
3,2011-08-01,0.33459308210603955
3,2011-09-01,0.2898482937492574
3,2011-10-01,0.26604183569294837
3,2011-11-01,0.25458308852981
3,2011-12-01,0.23498168702412306
3,2012-01-01,0.23527970386375632
3,2012-02-01,0.23515372104416996
3,2012-03-01,0.2320488699830705
3,2012-04-01,0.226605714162407
3,2012-05-01,0.21446201527150777
3,2012-06-01,0.20683818611327884
3,2012-07-01,0.20462242010267281
3,2012-08-01,0.2091264865998305
3,2012-09-01,0.19459311688216033
3,2012-10-01,0.26242831748768014
3,2012-11-01,0.22217389041410443
3,2012-12-01,0.21966092292302059
3,2013-01-01,0.2229636109764984
3,2013-02-01,0.2297747108605691
3,2013-03-01,0.21965630524715823
3,2013-04-01,0.1937301041684965
3,2013-05-01,0.17826241520313316
3,2013-06-01,0.18070986617578763
3,2013-07-01,0.18523582042773235
3,2013-08-01,0.19330062696029296
3,2013-09-01,0.20045924718029035
3,2013-10-01,0.2142797612036901
3,2013-11-01,0.23614849010624422
3,2013-12-01,0.2611658544957286
3,2014-01-01,0.2858461530340812
3,2014-02-01,0.29053661821417043
3,2014-03-01,0.2898083094072114
3,2014-04-01,0.2685812303523415
3,2014-05-01,0.2792194078580299
3,2014-06-01,0.2905554475030054
3,2014-07-01,0.31975620195697946
3,2014-08-01,0.333145744024582
3,2014-09-01,0.33343511885616395
3,2014-10-01,0.34897543167202094
3,2014-11-01,0.3865730144120067
3,2014-12-01,0.41294427773577225
3,2015-01-01,0.38450206441573903
3,2015-02-01,0.3652933936158878
3,2015-03-01,0.3669339456625448
3,2015-04-01,0.39752682218600466
3,2015-05-01,0.5284476709447954
3,2015-06-01,0.5930404922587522
3,2015-07-01,0.6470434956694
3,2015-08-01,0.6957460175832448
3,2015-09-01,0.6987370121667258
3,2015-10-01,0.6967993242308617
3,2015-11-01,0.6959568189096629
3,2015-12-01,0.7023734038472575
3,2016-01-01,0.7040669205222995
3,2016-02-01,0.7034025889564806
3,2016-03-01,0.7042381801683752
3,2016-04-01,0.688495615233866
3,2016-05-01,0.6872721667717743
3,2016-06-01,0.6888381978530524
3,2016-07-01,0.6807853723071342
3,2016-08-01,0.6677684141989353
3,2016-09-01,0.6545740357692351
3,2016-10-01,0.6613995609547771
3,2016-11-01,0.6704443603874366
3,2016-12-01,0.66329632680719
3,2017-01-01,0.6717525331903639
3,2017-02-01,0.6762169644487441
3,2017-03-01,0.6646752927133375
3,2017-04-01,0.6427146924725018
3,2017-05-01,0.6295118882937029
3,2017-06-01,0.6122497945259483
3,2017-07-01,0.5943830575216369
3,2017-08-01,0.5976176551007579
3,2017-09-01,0.5934396156520045
3,2017-10-01,0.6214978749178165
3,2017-11-01,0.6195995452382135
3,2017-12-01,0.6167318407226373
3,2018-01-01,0.619405073404184
3,2018-02-01,0.6283267059436223
3,2018-03-01,0.6326395946485132
3,2018-04-01,0.6366983738273964
3,2018-05-01,0.6428960273950025
3,2018-06-01,0.6427261136966517
3,2018-07-01,0.6417629289537774
3,2018-08-01,0.6362789414478127
3,2018-09-01,0.6403650999314985
3,2018-10-01,0.6489384055190232
3,2018-11-01,0.6530006913880453
3,2018-12-01,0.6521484794602525
4,2007-12-01,0.30095827982152196
4,2008-01-01,0.28955350436844035
4,2008-02-01,0.31003681054110077
4,2008-03-01,0.316824409759182
4,2008-04-01,0.3274578596403779
4,2008-05-01,0.3023393233645928
4,2008-06-01,0.31185769789288065
4,2008-07-01,0.3028958063270919
4,2008-08-01,0.30652013886574236
4,2008-09-01,0.30057669686019894
4,2008-10-01,0.32144583218922285
4,2008-11-01,0.339264846378397
4,2008-12-01,0.4636168063363639
4,2009-01-01,0.5136002092358919
4,2009-02-01,0.54666719969757
4,2009-03-01,0.5794440085485937
4,2009-04-01,0.5703526079360253
4,2009-05-01,0.5742420435697504
4,2009-06-01,0.5718527928971395
4,2009-07-01,0.5749229737278726
4,2009-08-01,0.578005063842863
4,2009-09-01,0.6009861074165435
4,2009-10-01,0.5936168026104709
4,2009-11-01,0.6171400206995642
4,2009-12-01,0.6116737008125243
4,2010-01-01,0.5432405087742329
4,2010-02-01,0.5524723462038374
4,2010-03-01,0.564975837574747
4,2010-04-01,0.5541947462016019
4,2010-05-01,0.5595035034883814
4,2010-06-01,0.5569499926850179
4,2010-07-01,0.5511176482051892
4,2010-08-01,0.5368910644095679
4,2010-09-01,0.5356072009106138
4,2010-10-01,0.5371846148196262
4,2010-11-01,0.5305859340031448
4,2010-12-01,0.5591942512098679
4,2011-01-01,0.5663153165437252
4,2011-02-01,0.5721193550373151
4,2011-03-01,0.5736916278475038
4,2011-04-01,0.5523617947104008
4,2011-05-01,0.5553915181453426
4,2011-06-01,0.5537058616061955
4,2011-07-01,0.5443208344697478
4,2011-08-01,0.5247179211173227
4,2011-09-01,0.4930886861659629
4,2011-10-01,0.475726091082884
4,2011-11-01,0.4596993548639746
4,2011-12-01,0.43246912714282126
4,2012-01-01,0.43316354660535583
4,2012-02-01,0.41779411921953796
4,2012-03-01,0.4018566431797793
4,2012-04-01,0.39798120966570943
4,2012-05-01,0.39317808803088733
4,2012-06-01,0.3914098463463343
4,2012-07-01,0.39390745193818577
4,2012-08-01,0.39529312709096287
4,2012-09-01,0.36480770296731624
4,2012-10-01,0.41170496410616114
4,2012-11-01,0.31849486939487337
4,2012-12-01,0.3028777704835789
4,2013-01-01,0.2964238551004218
4,2013-02-01,0.28746903580979016
4,2013-03-01,0.2877939692556399
4,2013-04-01,0.29707915389227524
4,2013-05-01,0.26354012767175355
4,2013-06-01,0.2598949394418444
4,2013-07-01,0.2618183257560737
4,2013-08-01,0.26062853033231637
4,2013-09-01,0.26631141952359527
4,2013-10-01,0.28547166400720847
4,2013-11-01,0.3154373311122338
4,2013-12-01,0.3463411259513273
4,2014-01-01,0.35549374915443344
4,2014-02-01,0.33287131027783606
4,2014-03-01,0.35585525892098757
4,2014-04-01,0.31575626049687106
4,2014-05-01,0.34447102147084013
4,2014-06-01,0.3648414084684825
4,2014-07-01,0.38929037826191193
4,2014-08-01,0.39379478757625347
4,2014-09-01,0.40167143332884214
4,2014-10-01,0.42536672683812954
4,2014-11-01,0.432503332779535
4,2014-12-01,0.48229570893395596
4,2015-01-01,0.4756402854798232
4,2015-02-01,0.48227199766866885
4,2015-03-01,0.5060952889049544
4,2015-04-01,0.5238027911575386
4,2015-05-01,0.6164493449655842
4,2015-06-01,0.6660618382555241
4,2015-07-01,0.7048193843039026
4,2015-08-01,0.736773933828536
4,2015-09-01,0.7042151231517234
4,2015-10-01,0.7042211625753899
4,2015-11-01,0.7006290644576868
4,2015-12-01,0.7008547033753229
4,2016-01-01,0.7008687072927091
4,2016-02-01,0.7007021604158712
4,2016-03-01,0.7026274056778783
4,2016-04-01,0.6757562758096775
4,2016-05-01,0.6814613700485593
4,2016-06-01,0.6874578346860913
4,2016-07-01,0.6768597324494443
4,2016-08-01,0.6662557357016197
4,2016-09-01,0.6542103922578638
4,2016-10-01,0.6622781613621544
4,2016-11-01,0.6772663572401488
4,2016-12-01,0.6717026014235088
4,2017-01-01,0.6874920989065166
4,2017-02-01,0.6910438745858809
4,2017-03-01,0.6757061348131675
4,2017-04-01,0.6492522219973329
4,2017-05-01,0.6321077555203584
4,2017-06-01,0.614939394595602
4,2017-07-01,0.5950762092469695
4,2017-08-01,0.6080826612541156
4,2017-09-01,0.5974646985484948
4,2017-10-01,0.6271158921393847
4,2017-11-01,0.6190930728320372
4,2017-12-01,0.614286092068809
4,2018-01-01,0.6246978268901249
4,2018-02-01,0.6399910700630851
4,2018-03-01,0.6259588996466029
4,2018-04-01,0.6202235772357082
4,2018-05-01,0.6146981951943967
4,2018-06-01,0.6063643266587467
4,2018-07-01,0.5936279900162484
4,2018-08-01,0.5877526392023905
4,2018-09-01,0.5903925356759422
4,2018-10-01,0.5878754209487606
4,2018-11-01,0.5767665769378618
4,2018-12-01,0.5757603336935563
5,2007-12-01,0.6500202553204588
5,2008-01-01,0.6343217518966772
5,2008-02-01,0.6302453589157435
5,2008-03-01,0.6451885493204532
5,2008-04-01,0.6481032865820513
5,2008-05-01,0.6397507067631378
5,2008-06-01,0.6297388747881608
5,2008-07-01,0.6178203577061259
5,2008-08-01,0.5963298757880191
5,2008-09-01,0.5214736295796794
5,2008-10-01,0.4333659583608048
5,2008-11-01,0.35939809540297735
5,2008-12-01,0.40898888084560847
5,2009-01-01,0.4397542177166475
5,2009-02-01,0.47973941391232466
5,2009-03-01,0.4663170497356376
5,2009-04-01,0.46634172124367057
5,2009-05-01,0.4627857952807604
5,2009-06-01,0.44091048288020324
5,2009-07-01,0.42397304129709035
5,2009-08-01,0.4024349451317396
5,2009-09-01,0.4183651401863538
5,2009-10-01,0.47720066234032577
5,2009-11-01,0.5064748918921315
5,2009-12-01,0.5120586356520703
5,2010-01-01,0.47232081693447764
5,2010-02-01,0.492248172568867
5,2010-03-01,0.5087003111258351
5,2010-04-01,0.5111373271472209
5,2010-05-01,0.5133946149385339
5,2010-06-01,0.5198791788194285
5,2010-07-01,0.5243529050162098
5,2010-08-01,0.5253016722020716
5,2010-09-01,0.5275349632775299
5,2010-10-01,0.5301156727418076
5,2010-11-01,0.5838729517713399
5,2010-12-01,0.5921405308266531
5,2011-01-01,0.5871773669691451
5,2011-02-01,0.6029784215299522
5,2011-03-01,0.6087687286805209
5,2011-04-01,0.6030635612634512
5,2011-05-01,0.6004075113465371
5,2011-06-01,0.600832707873699
5,2011-07-01,0.599330493738624
5,2011-08-01,0.5980802258610556
5,2011-09-01,0.5851004531363849
5,2011-10-01,0.5773270657837875
5,2011-11-01,0.5601314322924134
5,2011-12-01,0.5659671121842758
5,2012-01-01,0.56804968624131
5,2012-02-01,0.5759216351489592
5,2012-03-01,0.577488331981546
5,2012-04-01,0.5823757859426744
5,2012-05-01,0.5892783463978161
5,2012-06-01,0.5899524497979717
5,2012-07-01,0.5864947338647933
5,2012-08-01,0.5892906646517109
5,2012-09-01,0.5943566966441373
5,2012-10-01,0.6299580057051792
5,2012-11-01,0.6293775459534285
5,2012-12-01,0.6634070887265092
5,2013-01-01,0.6427261541758744
5,2013-02-01,0.6416047307519492
5,2013-03-01,0.6430110364773516
5,2013-04-01,0.649296421357677
5,2013-05-01,0.6442983569886949
5,2013-06-01,0.6425149136361381
5,2013-07-01,0.648654064104761
5,2013-08-01,0.6515742911324175
5,2013-09-01,0.6658167307788817
5,2013-10-01,0.6789243379233446
5,2013-11-01,0.7100926813002306
5,2013-12-01,0.7163029824034977
5,2014-01-01,0.693300695539258
5,2014-02-01,0.7057891316086066
5,2014-03-01,0.7020005191266817
5,2014-04-01,0.7057801632642076
5,2014-05-01,0.7021361569345768
5,2014-06-01,0.6967831610325753
5,2014-07-01,0.7017682094379667
5,2014-08-01,0.7184384677522663
5,2014-09-01,0.7119796099937354
5,2014-10-01,0.7176454374933866
5,2014-11-01,0.7248662666964364
5,2014-12-01,0.7555975210614314
5,2015-01-01,0.7569205508689295
5,2015-02-01,0.7645729729995352
5,2015-03-01,0.7690862543274289
5,2015-04-01,0.761043664603266
5,2015-05-01,0.7832856772766752
5,2015-06-01,0.8041141274972914
5,2015-07-01,0.8149848617966068
5,2015-08-01,0.8241872138935672
5,2015-09-01,0.7946017014346937
5,2015-10-01,0.7812353269894164
5,2015-11-01,0.773041176240906
5,2015-12-01,0.7602417623496749
5,2016-01-01,0.7497010190878706
5,2016-02-01,0.7441697558182007
5,2016-03-01,0.7410334573140185
5,2016-04-01,0.7093824980945412
5,2016-05-01,0.71689783226471
5,2016-06-01,0.719973061302938
5,2016-07-01,0.710621322716937
5,2016-08-01,0.7070116864017745
5,2016-09-01,0.7054674199606521
5,2016-10-01,0.7165061029458821
5,2016-11-01,0.7279435990679176
5,2016-12-01,0.7328937033904583
5,2017-01-01,0.7336073105301206
5,2017-02-01,0.7339128666891465
5,2017-03-01,0.7304819591712404
5,2017-04-01,0.7164276386456687
5,2017-05-01,0.7001300460278405
